antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
frozenset({'Sugar'}),frozenset({'Hazelnut'}),0.36637931034482757,0.4202586206896552,0.1810344827586207,0.49411764705882355,1.1757466063348416,1.0,0.02706041914387633,1.1460004009623095,0.23590864917395524,0.298932384341637,0.12739995626503392,0.46244343891402717,Sugar,Hazelnut
frozenset({'Hazelnut'}),frozenset({'Sugar'}),0.4202586206896552,0.36637931034482757,0.1810344827586207,0.43076923076923074,1.1757466063348416,1.0,0.02706041914387633,1.1131174277726001,0.25783324482209236,0.298932384341637,0.10162218733647303,0.46244343891402717,Hazelnut,Sugar
frozenset({'Banana'}),frozenset({'Sugar'}),0.4482758620689655,0.36637931034482757,0.17672413793103448,0.3942307692307692,1.0760180995475113,1.0,0.012485136741973851,1.0459770114942526,0.128048780487805,0.277027027027027,0.043956043956043966,0.4382918552036199,Banana,Sugar
frozenset({'Sugar'}),frozenset({'Banana'}),0.36637931034482757,0.4482758620689655,0.17672413793103448,0.4823529411764706,1.0760180995475113,1.0,0.012485136741973851,1.0658307210031348,0.11149825783972135,0.277027027027027,0.061764705882352944,0.4382918552036199,Sugar,Banana
frozenset({'Bread'}),frozenset({'Sugar'}),0.4073275862068966,0.36637931034482757,0.17456896551724138,0.42857142857142855,1.169747899159664,1.0,0.02533256539833531,1.1088362068965518,0.24484848484848482,0.2913669064748201,0.09815354713313897,0.45252100840336135,Bread,Sugar
frozenset({'Sugar'}),frozenset({'Bread'}),0.36637931034482757,0.4073275862068966,0.17456896551724138,0.47647058823529415,1.169747899159664,1.0,0.02533256539833531,1.132070902750872,0.22902494331065756,0.2913669064748201,0.11666310160427809,0.45252100840336135,Sugar,Bread
frozenset({'Egg'}),frozenset({'Sugar'}),0.40301724137931033,0.36637931034482757,0.17025862068965517,0.42245989304812837,1.1530670022019505,1.0,0.022601441736028544,1.097102490421456,0.2223643924507609,0.2841726618705036,0.08850813052493732,0.4435828877005348,Egg,Sugar
frozenset({'Sugar'}),frozenset({'Egg'}),0.36637931034482757,0.40301724137931033,0.17025862068965517,0.4647058823529412,1.1530670022019505,1.0,0.022601441736028544,1.1152425161045851,0.2095065874451047,0.2841726618705036,0.10333404119770656,0.4435828877005348,Sugar,Egg
frozenset({'Apple'}),frozenset({'Sugar'}),0.4051724137931034,0.36637931034482757,0.16163793103448276,0.398936170212766,1.088861076345432,1.0,0.01319114149821643,1.054165395178517,0.13719806763285045,0.26501766784452296,0.05138225502967155,0.42005632040050067,Apple,Sugar
frozenset({'Sugar'}),frozenset({'Apple'}),0.36637931034482757,0.4051724137931034,0.16163793103448276,0.44117647058823534,1.088861076345432,1.0,0.01319114149821643,1.0644283121597096,0.12879818594104328,0.26501766784452296,0.06052855924978698,0.42005632040050067,Sugar,Apple
frozenset({'Sugar'}),frozenset({'Carrot'}),0.36637931034482757,0.41379310344827586,0.15732758620689655,0.4294117647058824,1.0377450980392158,1.0,0.005722354340071345,1.0273729114824033,0.057403783431180716,0.25259515570934254,0.02664359861591701,0.4048100490196078,Sugar,Carrot
frozenset({'Carrot'}),frozenset({'Sugar'}),0.41379310344827586,0.36637931034482757,0.15732758620689655,0.3802083333333333,1.0377450980392158,1.0,0.005722354340071345,1.022312373225152,0.06204673650282032,0.25259515570934254,0.021825396825396824,0.4048100490196078,Carrot,Sugar
frozenset({'Sugar'}),frozenset({'Meat'}),0.36637931034482757,0.3879310344827586,0.1875,0.511764705882353,1.31921568627451,1.0,0.04537009512485138,1.2536352305774825,0.3818906873094066,0.33079847908745247,0.20231980115990073,0.49754901960784315,Sugar,Meat
frozenset({'Meat'}),frozenset({'Sugar'}),0.3879310344827586,0.36637931034482757,0.1875,0.48333333333333334,1.31921568627451,1.0,0.04537009512485138,1.2263626251390434,0.3953375424963576,0.33079847908745247,0.1845804988662132,0.49754901960784315,Meat,Sugar
frozenset({'Sugar'}),frozenset({'Salt'}),0.36637931034482757,0.39870689655172414,0.1875,0.511764705882353,1.2835612082670909,1.0,0.0414220422116528,1.2315641877856254,0.3486590038314177,0.3246268656716418,0.18802445709466595,0.4910174880763116,Sugar,Salt
frozenset({'Salt'}),frozenset({'Sugar'}),0.39870689655172414,0.36637931034482757,0.1875,0.47027027027027024,1.2835612082670906,1.0,0.0414220422116528,1.1961206896551724,0.3674041115642896,0.3246268656716418,0.16396396396396395,0.4910174880763116,Salt,Sugar
frozenset({'Sugar'}),frozenset({'Cheese'}),0.36637931034482757,0.44396551724137934,0.1875,0.511764705882353,1.152712735579669,1.0,0.024840219976218797,1.1388658080598255,0.20908593322386435,0.30103806228373703,0.12193342453260382,0.4670474014848658,Sugar,Cheese
frozenset({'Cheese'}),frozenset({'Sugar'}),0.44396551724137934,0.36637931034482757,0.1875,0.4223300970873786,1.1527127355796687,1.0,0.024840219976218797,1.0968559837728196,0.23826071460393844,0.30103806228373703,0.08830328247803976,0.4670474014848658,Cheese,Sugar
frozenset({'Sugar'}),frozenset({'ShavingFoam'}),0.36637931034482757,0.4051724137931034,0.1788793103448276,0.4882352941176471,1.205006257822278,1.0,0.030432520808561264,1.1623067776456601,0.26850258175559405,0.3018181818181819,0.13964194373401545,0.4648623279098874,Sugar,ShavingFoam
frozenset({'ShavingFoam'}),frozenset({'Sugar'}),0.4051724137931034,0.36637931034482757,0.1788793103448276,0.4414893617021277,1.205006257822278,1.0,0.030432520808561264,1.1344827586206896,0.2860136196961762,0.3018181818181819,0.11854103343465057,0.4648623279098874,ShavingFoam,Sugar
frozenset({'Sugar'}),frozenset({'Toothpaste'}),0.36637931034482757,0.38362068965517243,0.17456896551724138,0.47647058823529415,1.2420356906807668,1.0,0.03401828180737218,1.177353738860907,0.30755018056605365,0.3033707865168539,0.15063759769642124,0.4657633840052875,Sugar,Toothpaste
frozenset({'Toothpaste'}),frozenset({'Sugar'}),0.38362068965517243,0.36637931034482757,0.17456896551724138,0.4550561797752809,1.2420356906807668,1.0,0.03401828180737218,1.1627266263775329,0.3161529828196495,0.3033707865168539,0.1399526102575862,0.4657633840052875,Toothpaste,Sugar
frozenset({'Sugar'}),frozenset({'Honey'}),0.36637931034482757,0.41594827586206895,0.1724137931034483,0.4705882352941177,1.1313623895153917,1.0,0.020018950653983375,1.1032088122605366,0.18324829931972808,0.2826855123674912,0.09355328847406132,0.44254800365742153,Sugar,Honey
frozenset({'Honey'}),frozenset({'Sugar'}),0.41594827586206895,0.36637931034482757,0.1724137931034483,0.4145077720207254,1.1313623895153917,1.0,0.020018950653983375,1.0822017088800733,0.19880073800738027,0.2826855123674912,0.07595784427760749,0.44254800365742153,Honey,Sugar
frozenset({'Onion'}),frozenset({'Sugar'}),0.3793103448275862,0.36637931034482757,0.16379310344827586,0.4318181818181818,1.1786096256684493,1.0,0.024821640903686104,1.1151724137931034,0.2441520467836259,0.2814814814814815,0.10327767470624617,0.4394385026737968,Onion,Sugar
frozenset({'Sugar'}),frozenset({'Onion'}),0.36637931034482757,0.3793103448275862,0.16379310344827586,0.4470588235294118,1.1786096256684493,1.0,0.024821640903686104,1.1225238444607484,0.239169351951307,0.2814814814814815,0.10915032679738568,0.4394385026737968,Sugar,Onion
frozenset({'Sugar'}),frozenset({'Cucumber'}),0.36637931034482757,0.38146551724137934,0.16379310344827586,0.4470588235294118,1.1719508142239947,1.0,0.024032030321046366,1.1186261922230374,0.23156104547081985,0.28044280442804426,0.10604632096741134,0.43821867730142905,Sugar,Cucumber
frozenset({'Cucumber'}),frozenset({'Sugar'}),0.38146551724137934,0.36637931034482757,0.16379310344827586,0.42937853107344626,1.1719508142239945,1.0,0.024032030321046366,1.1104045749402525,0.23720887584815692,0.28044280442804426,0.09942734155809209,0.43821867730142905,Cucumber,Sugar
frozenset({'Milk'}),frozenset({'Sugar'}),0.3706896551724138,0.36637931034482757,0.14870689655172414,0.4011627906976744,1.094938440492476,1.0,0.012893876337693233,1.0580850351523268,0.13778042485606523,0.2527472527472528,0.05489637715551338,0.40352257181942547,Milk,Sugar
frozenset({'Sugar'}),frozenset({'Milk'}),0.36637931034482757,0.3706896551724138,0.14870689655172414,0.4058823529411765,1.0949384404924762,1.0,0.012893876337693233,1.0592352338682145,0.1368431430543233,0.2527472527472528,0.05592264302981473,0.40352257181942547,Sugar,Milk
frozenset({'Sugar'}),frozenset({'Flour'}),0.36637931034482757,0.3857758620689655,0.14655172413793102,0.39999999999999997,1.036871508379888,1.0,0.005211429845422111,1.023706896551724,0.05612244897959179,0.24199288256227755,0.02315789473684204,0.38994413407821227,Sugar,Flour
frozenset({'Flour'}),frozenset({'Sugar'}),0.3857758620689655,0.36637931034482757,0.14655172413793102,0.37988826815642457,1.0368715083798883,1.0,0.005211429845422111,1.021784715750233,0.05789473684210521,0.24199288256227755,0.02132025994755445,0.38994413407821227,Flour,Sugar
frozenset({'Butter'}),frozenset({'Sugar'}),0.375,0.36637931034482757,0.15301724137931033,0.4080459770114942,1.1137254901960782,1.0,0.015625,1.0703883495145627,0.16338028169014088,0.26007326007326,0.06575963718820856,0.4128465179175118,Butter,Sugar
frozenset({'Sugar'}),frozenset({'Butter'}),0.36637931034482757,0.375,0.15301724137931033,0.41764705882352937,1.1137254901960782,1.0,0.015625,1.073232323232323,0.1611574207147648,0.26007326007326,0.06823529411764699,0.4128465179175118,Sugar,Butter
frozenset({'Olive'}),frozenset({'Sugar'}),0.38146551724137934,0.36637931034482757,0.15732758620689655,0.4124293785310734,1.1256895978730475,1.0,0.017566513079667057,1.0783736737400529,0.1805164431292062,0.2664233576642336,0.07267765863407509,0.4209205716184779,Olive,Sugar
frozenset({'Sugar'}),frozenset({'Olive'}),0.36637931034482757,0.38146551724137934,0.15732758620689655,0.4294117647058824,1.1256895978730475,1.0,0.017566513079667057,1.084029505865624,0.17621843257851083,0.2664233576642336,0.07751588440254151,0.4209205716184779,Sugar,Olive
frozenset({'Shampoo'}),frozenset({'Sugar'}),0.36637931034482757,0.36637931034482757,0.15086206896551724,0.411764705882353,1.1238754325259517,1.0,0.016628269916765775,1.077155172413793,0.17395529640427623,0.25925925925925924,0.07162865146058432,0.411764705882353,Shampoo,Sugar
frozenset({'Sugar'}),frozenset({'Shampoo'}),0.36637931034482757,0.36637931034482757,0.15086206896551724,0.411764705882353,1.1238754325259517,1.0,0.016628269916765775,1.077155172413793,0.17395529640427623,0.25925925925925924,0.07162865146058432,0.411764705882353,Sugar,Shampoo
frozenset({'Banana'}),frozenset({'Honey'}),0.4482758620689655,0.41594827586206895,0.21336206896551724,0.47596153846153844,1.1442805898764448,1.0,0.0269024970273484,1.1145207212907307,0.22853535353535356,0.32781456953642385,0.10275333522565992,0.4944574531685931,Banana,Honey
frozenset({'Honey'}),frozenset({'Banana'}),0.41594827586206895,0.4482758620689655,0.21336206896551724,0.5129533678756477,1.144280589876445,1.0,0.0269024970273484,1.132795304475422,0.2158857952215886,0.32781456953642385,0.11722797927461147,0.4944574531685931,Honey,Banana
frozenset({'Bacon'}),frozenset({'Honey'}),0.43103448275862066,0.41594827586206895,0.2025862068965517,0.47000000000000003,1.1299481865284975,1.0,0.023298156956004762,1.1019843851659077,0.20212765957446813,0.31438127090301005,0.09254612546125468,0.4785233160621762,Bacon,Honey
frozenset({'Honey'}),frozenset({'Bacon'}),0.41594827586206895,0.43103448275862066,0.2025862068965517,0.48704663212435234,1.1299481865284975,1.0,0.023298156956004762,1.1091954022988506,0.19690664991756307,0.31438127090301005,0.09844559585492234,0.4785233160621762,Honey,Bacon
frozenset({'Hazelnut'}),frozenset({'Honey'}),0.4202586206896552,0.41594827586206895,0.19181034482758622,0.4564102564102564,1.0972764713697356,1.0,0.01700449613555291,1.0744347755367598,0.15291758907313813,0.29765886287625415,0.06927807739615859,0.4587750763916567,Hazelnut,Honey
frozenset({'Honey'}),frozenset({'Hazelnut'}),0.41594827586206895,0.4202586206896552,0.19181034482758622,0.461139896373057,1.0972764713697356,1.0,0.01700449613555291,1.0758662135278514,0.1517890459803474,0.29765886287625415,0.07051640117880466,0.4587750763916567,Honey,Hazelnut
frozenset({'Cheese'}),frozenset({'Honey'}),0.44396551724137934,0.41594827586206895,0.21767241379310345,0.49029126213592233,1.1787313245133055,1.0,0.03300572235434007,1.1458538587848932,0.27269936295955177,0.3389261744966443,0.12728836026224344,0.5068036621560441,Cheese,Honey
frozenset({'Honey'}),frozenset({'Cheese'}),0.41594827586206895,0.44396551724137934,0.21767241379310345,0.5233160621761659,1.1787313245133055,1.0,0.03300572235434007,1.166463643178411,0.2596178437031895,0.3389261744966443,0.1427079567819417,0.5068036621560441,Honey,Cheese
"frozenset({'Bacon', 'Banana'})",frozenset({'Honey'}),0.2413793103448276,0.41594827586206895,0.1271551724137931,0.5267857142857142,1.2664692820133232,1.0,0.026753864447086786,1.2342225113858163,0.2773497688751925,0.23983739837398374,0.1897733263046915,0.41624259807549957,"Bacon, Banana",Honey
"frozenset({'Bacon', 'Honey'})",frozenset({'Banana'}),0.2025862068965517,0.4482758620689655,0.1271551724137931,0.6276595744680851,1.4001636661211128,1.0,0.036340665873959566,1.4817733990147781,0.3584058634906092,0.24279835390946497,0.3251329787234042,0.4556567103109656,"Bacon, Honey",Banana
"frozenset({'Banana', 'Honey'})",frozenset({'Bacon'}),0.21336206896551724,0.43103448275862066,0.1271551724137931,0.5959595959595959,1.3826262626262626,1.0,0.03518876337693222,1.4081896551724138,0.35179939633155327,0.24583333333333335,0.2898683807774716,0.445479797979798,"Banana, Honey",Bacon
frozenset({'Honey'}),"frozenset({'Bacon', 'Banana'})",0.41594827586206895,0.2413793103448276,0.1271551724137931,0.30569948186528495,1.2664692820133232,1.0,0.026753864447086786,1.0926402470406587,0.3602476702733127,0.23983739837398374,0.08478568064060288,0.41624259807549957,Honey,"Bacon, Banana"
"frozenset({'Bacon', 'Cheese'})",frozenset({'Honey'}),0.22413793103448276,0.41594827586206895,0.1206896551724138,0.5384615384615384,1.2945396572339578,1.0,0.02745986920332938,1.2654454022988506,0.2932539682539683,0.2323651452282158,0.20976440533636104,0.4143084894380231,"Bacon, Cheese",Honey
"frozenset({'Bacon', 'Honey'})",frozenset({'Cheese'}),0.2025862068965517,0.44396551724137934,0.1206896551724138,0.5957446808510639,1.341871514149969,1.0,0.030748365041617126,1.3754537205081672,0.3194980694980695,0.22950819672131148,0.27296717796470404,0.43379467052261933,"Bacon, Honey",Cheese
"frozenset({'Cheese', 'Honey'})",frozenset({'Bacon'}),0.21767241379310345,0.43103448275862066,0.1206896551724138,0.5544554455445545,1.2863366336633666,1.0,0.026865338882283,1.2770114942528739,0.2845336481700118,0.22857142857142862,0.21692169216921706,0.41722772277227727,"Cheese, Honey",Bacon
frozenset({'Hazelnut'}),frozenset({'Flour'}),0.4202586206896552,0.3857758620689655,0.20043103448275862,0.4769230769230769,1.2362698753760206,1.0,0.03830540279429251,1.174252028397566,0.3296558340328577,0.3309608540925267,0.14839406207827255,0.4982380747743876,Hazelnut,Flour
frozenset({'Flour'}),frozenset({'Hazelnut'}),0.3857758620689655,0.4202586206896552,0.20043103448275862,0.5195530726256983,1.2362698753760204,1.0,0.03830540279429251,1.2066710104250198,0.31114883984153935,0.3309608540925267,0.17127370148075835,0.4982380747743876,Flour,Hazelnut
frozenset({'Banana'}),frozenset({'Flour'}),0.4482758620689655,0.3857758620689655,0.1853448275862069,0.4134615384615385,1.0717662226042115,1.0,0.012410820451843052,1.0472018089316,0.12136627906976752,0.2857142857142857,0.04507422402159248,0.4469542329179201,Banana,Flour
frozenset({'Flour'}),frozenset({'Banana'}),0.3857758620689655,0.4482758620689655,0.1853448275862069,0.48044692737430167,1.0717662226042115,1.0,0.012410820451843052,1.0619206525769374,0.10901672786617714,0.2857142857142857,0.058310055865921764,0.4469542329179201,Flour,Banana
frozenset({'Bread'}),frozenset({'Flour'}),0.4073275862068966,0.3857758620689655,0.1724137931034483,0.4232804232804233,1.0972185273861252,1.0,0.01527664239001189,1.0650308446694083,0.1495,0.2777777777777778,0.061060057551285664,0.43510389879104966,Bread,Flour
frozenset({'Flour'}),frozenset({'Bread'}),0.3857758620689655,0.4073275862068966,0.1724137931034483,0.446927374301676,1.0972185273861252,1.0,0.01527664239001189,1.0715996168582373,0.14425438596491227,0.2777777777777778,0.06681564245810057,0.43510389879104966,Flour,Bread
frozenset({'Apple'}),frozenset({'Flour'}),0.4051724137931034,0.3857758620689655,0.16810344827586207,0.41489361702127664,1.075478426245097,1.0,0.011797711058263993,1.049764890282132,0.11798587885544429,0.2698961937716263,0.04740574841358722,0.4253239034827053,Apple,Flour
frozenset({'Flour'}),frozenset({'Apple'}),0.3857758620689655,0.4051724137931034,0.16810344827586207,0.43575418994413406,1.075478426245097,1.0,0.011797711058263993,1.054199385455787,0.11426000899685132,0.2698961937716263,0.05141284106550078,0.4253239034827053,Flour,Apple
frozenset({'Flour'}),frozenset({'Honey'}),0.3857758620689655,0.41594827586206895,0.16810344827586207,0.43575418994413406,1.047616290850146,1.0,0.0076406435790725424,1.0351015705018778,0.07399910031488989,0.2653061224489796,0.03391123296707827,0.41994963383217065,Flour,Honey
frozenset({'Honey'}),frozenset({'Flour'}),0.41594827586206895,0.3857758620689655,0.16810344827586207,0.4041450777202073,1.0476162908501463,1.0,0.0076406435790725424,1.0308283358320842,0.0778219320654746,0.2653061224489796,0.029906372147986613,0.41994963383217065,Honey,Flour
frozenset({'Bacon'}),frozenset({'Flour'}),0.43103448275862066,0.3857758620689655,0.16594827586206898,0.38500000000000006,0.9979888268156426,1.0,-0.0003344233055885548,0.9987384356602187,-0.0035294117647055637,0.25496688741721857,-0.0012631578947367497,0.4075837988826816,Bacon,Flour
frozenset({'Flour'}),frozenset({'Bacon'}),0.3857758620689655,0.43103448275862066,0.16594827586206898,0.4301675977653632,0.9979888268156426,1.0,-0.0003344233055885548,0.998478701825558,-0.003270200299768066,0.25496688741721857,-0.0015236160487555857,0.4075837988826816,Flour,Bacon
frozenset({'Cheese'}),frozenset({'Flour'}),0.44396551724137934,0.3857758620689655,0.1896551724137931,0.42718446601941745,1.1073385040950263,1.0,0.018383992271105792,1.0722895967270603,0.17433051444679323,0.2962962962962962,0.06741611309827963,0.4594022888756305,Cheese,Flour
frozenset({'Flour'}),frozenset({'Cheese'}),0.3857758620689655,0.44396551724137934,0.1896551724137931,0.49162011173184356,1.107338504095026,1.0,0.018383992271105792,1.0937381583933306,0.15781499202551807,0.2962962962962962,0.08570438699060232,0.4594022888756305,Flour,Cheese
frozenset({'Egg'}),frozenset({'Flour'}),0.40301724137931033,0.3857758620689655,0.1810344827586207,0.44919786096256686,1.16440115914319,1.0,0.025560159036860874,1.1151447941078005,0.2365050713426164,0.29787234042553196,0.103255464865372,0.4592358019896633,Egg,Flour
frozenset({'Flour'}),frozenset({'Egg'}),0.3857758620689655,0.40301724137931033,0.1810344827586207,0.4692737430167598,1.16440115914319,1.0,0.025560159036860874,1.1248411978221415,0.2298663324979114,0.29787234042553196,0.11098562007139545,0.4592358019896633,Flour,Egg
frozenset({'HeavyCream'}),frozenset({'Flour'}),0.41594827586206895,0.3857758620689655,0.16163793103448276,0.3886010362694301,1.007323356586679,1.0,0.001175126337693233,1.0046208357685564,0.012447724477244885,0.25252525252525254,0.004599581856194958,0.40379772483862564,HeavyCream,Flour
frozenset({'Flour'}),frozenset({'HeavyCream'}),0.3857758620689655,0.41594827586206895,0.16163793103448276,0.41899441340782123,1.007323356586679,1.0,0.001175126337693233,1.005242871352785,0.011836257309941627,0.25252525252525254,0.005215527015605382,0.40379772483862564,Flour,HeavyCream
frozenset({'Salt'}),frozenset({'Flour'}),0.39870689655172414,0.3857758620689655,0.15732758620689655,0.39459459459459456,1.0228597312396195,1.0,0.003516089476813311,1.0145666564039408,0.037167967791034456,0.2508591065292096,0.014357515410146923,0.4012079118224369,Salt,Flour
frozenset({'Flour'}),frozenset({'Salt'}),0.3857758620689655,0.39870689655172414,0.15732758620689655,0.4078212290502793,1.0228597312396195,1.0,0.003516089476813311,1.0153911841249186,0.036385484258591616,0.2508591065292096,0.015157886305840815,0.4012079118224369,Flour,Salt
frozenset({'ShavingFoam'}),frozenset({'Flour'}),0.4051724137931034,0.3857758620689655,0.15732758620689655,0.38829787234042556,1.0065375014857958,1.0,0.0010218489892984683,1.0041229385307346,0.010919197935279087,0.24829931972789115,0.00410600970511389,0.3980595506953524,ShavingFoam,Flour
frozenset({'Flour'}),frozenset({'ShavingFoam'}),0.3857758620689655,0.4051724137931034,0.15732758620689655,0.4078212290502793,1.0065375014857958,1.0,0.0010218489892984683,1.004472999349382,0.010574381158375537,0.24829931972789115,0.004453080722208696,0.3980595506953524,Flour,ShavingFoam
frozenset({'Meat'}),frozenset({'Flour'}),0.3879310344827586,0.3857758620689655,0.14870689655172414,0.38333333333333336,0.9936685288640597,1.0,-0.0009475326991676414,0.9960391425908667,-0.010303030303030128,0.23793103448275862,-0.003976608187134473,0.38440409683426446,Meat,Flour
frozenset({'Flour'}),frozenset({'Meat'}),0.3857758620689655,0.3879310344827586,0.14870689655172414,0.3854748603351955,0.9936685288640595,1.0,-0.0009475326991676414,0.9960031347962381,-0.010267250490714003,0.23793103448275862,-0.004012904241089019,0.38440409683426446,Flour,Meat
frozenset({'Carrot'}),frozenset({'Flour'}),0.41379310344827586,0.3857758620689655,0.17456896551724138,0.421875,1.0935754189944134,1.0,0.014937574316290142,1.0624417520969245,0.14596949891067545,0.2793103448275862,0.05877192982456139,0.4371944832402235,Carrot,Flour
frozenset({'Flour'}),frozenset({'Carrot'}),0.3857758620689655,0.41379310344827586,0.17456896551724138,0.45251396648044695,1.0935754189944136,1.0,0.014937574316290142,1.0707248416608024,0.13931124106562714,0.2793103448275862,0.06605323693723303,0.4371944832402235,Flour,Carrot
frozenset({'Banana'}),frozenset({'Cucumber'}),0.4482758620689655,0.38146551724137934,0.1961206896551724,0.43749999999999994,1.1468926553672314,1.0,0.025118906064209245,1.0996168582375478,0.23214285714285687,0.3095238095238095,0.09059233449477339,0.4758121468926553,Banana,Cucumber
frozenset({'Cucumber'}),frozenset({'Banana'}),0.38146551724137934,0.4482758620689655,0.1961206896551724,0.5141242937853107,1.1468926553672314,1.0,0.025118906064209245,1.135525260625501,0.20706819313091068,0.3095238095238095,0.11935028248587556,0.4758121468926553,Cucumber,Banana
frozenset({'Hazelnut'}),frozenset({'Cucumber'}),0.4202586206896552,0.38146551724137934,0.1896551724137931,0.45128205128205123,1.183021874547298,1.0,0.029341000297265135,1.127235739606832,0.2668553565393712,0.3098591549295775,0.11287411775216641,0.4742285962624945,Hazelnut,Cucumber
frozenset({'Cucumber'}),frozenset({'Hazelnut'}),0.38146551724137934,0.4202586206896552,0.1896551724137931,0.49717514124293777,1.183021874547298,1.0,0.029341000297265135,1.1529688105385505,0.2501187836553688,0.3098591549295775,0.13267384957889636,0.4742285962624945,Cucumber,Hazelnut
frozenset({'Bacon'}),frozenset({'Cucumber'}),0.43103448275862066,0.38146551724137934,0.18318965517241378,0.425,1.1141242937853106,1.0,0.01876486325802615,1.075712143928036,0.18003565062388582,0.2910958904109589,0.07038327526132399,0.45261299435028246,Bacon,Cucumber
frozenset({'Cucumber'}),frozenset({'Bacon'}),0.38146551724137934,0.43103448275862066,0.18318965517241378,0.48022598870056493,1.1141242937853106,1.0,0.01876486325802615,1.094640179910045,0.16560770649723297,0.2910958904109589,0.08645779832220507,0.45261299435028246,Cucumber,Bacon
frozenset({'Cucumber'}),frozenset({'Flour'}),0.38146551724137934,0.3857758620689655,0.16810344827586207,0.4406779661016949,1.142316068554114,1.0,0.02094325951248513,1.0981583072100312,0.2014205306888233,0.2805755395683453,0.08938447814451381,0.4382160780229145,Cucumber,Flour
frozenset({'Flour'}),frozenset({'Cucumber'}),0.3857758620689655,0.38146551724137934,0.16810344827586207,0.43575418994413406,1.142316068554114,1.0,0.02094325951248513,1.096214578354387,0.20283400809716592,0.2805755395683453,0.08776984018842576,0.4382160780229145,Flour,Cucumber
frozenset({'Cucumber'}),frozenset({'Honey'}),0.38146551724137934,0.41594827586206895,0.16594827586206898,0.4350282485875706,1.0458710225110506,1.0,0.007278351664684907,1.033771551724138,0.07090818589076436,0.2627986348122867,0.032668292784622764,0.4169959895787594,Cucumber,Honey
frozenset({'Honey'}),frozenset({'Cucumber'}),0.41594827586206895,0.38146551724137934,0.16594827586206898,0.3989637305699482,1.0458710225110506,1.0,0.007278351664684907,1.0291134066587397,0.07509464705036668,0.2627986348122867,0.028289794370926692,0.4169959895787594,Honey,Cucumber
frozenset({'Bread'}),frozenset({'Cucumber'}),0.4073275862068966,0.38146551724137934,0.16379310344827586,0.4021164021164021,1.0541356530057093,1.0,0.008411675089179532,1.0345399755874274,0.08665071770334912,0.26206896551724135,0.03338679645299847,0.4157474665949242,Bread,Cucumber
frozenset({'Cucumber'}),frozenset({'Bread'}),0.38146551724137934,0.4073275862068966,0.16379310344827586,0.42937853107344626,1.0541356530057093,1.0,0.008411675089179532,1.0386437350631612,0.08302769117916728,0.26206896551724135,0.03720595788392383,0.4157474665949242,Cucumber,Bread
frozenset({'Apple'}),frozenset({'Cucumber'}),0.4051724137931034,0.38146551724137934,0.15732758620689655,0.38829787234042556,1.0179108065873301,1.0,0.0027682818073721804,1.0111694152923538,0.029581099861028436,0.25,0.011046037512046863,0.4003636254357495,Apple,Cucumber
frozenset({'Cucumber'}),frozenset({'Apple'}),0.38146551724137934,0.4051724137931034,0.15732758620689655,0.4124293785310734,1.0179108065873301,1.0,0.0027682818073721804,1.012350795755968,0.028447329483079615,0.25,0.012200114631949557,0.4003636254357495,Cucumber,Apple
frozenset({'Cheese'}),frozenset({'Cucumber'}),0.44396551724137934,0.38146551724137934,0.19181034482758622,0.4320388349514563,1.1325763808896931,1.0,0.022452809155766917,1.089043619216033,0.21052173155648438,0.30272108843537415,0.08176313385880037,0.4674318468542592,Cheese,Cucumber
frozenset({'Cucumber'}),frozenset({'Cheese'}),0.38146551724137934,0.44396551724137934,0.19181034482758622,0.5028248587570622,1.1325763808896934,1.0,0.022452809155766917,1.118387539184953,0.18924950084171765,0.30272108843537415,0.10585555993518155,0.4674318468542592,Cucumber,Cheese
frozenset({'Egg'}),frozenset({'Cucumber'}),0.40301724137931033,0.38146551724137934,0.1853448275862069,0.4598930481283423,1.2055953352065019,1.0,0.03160764714625447,1.1452074086719017,0.28566031399546643,0.3093525179856115,0.12679572937822586,0.47288437717151577,Egg,Cucumber
frozenset({'Cucumber'}),frozenset({'Egg'}),0.38146551724137934,0.40301724137931033,0.1853448275862069,0.48587570621468923,1.2055953352065016,1.0,0.03160764714625447,1.1611642667677151,0.27570699295032824,0.3093525179856115,0.13879540680005706,0.47288437717151577,Cucumber,Egg
frozenset({'Salt'}),frozenset({'Cucumber'}),0.39870689655172414,0.38146551724137934,0.18318965517241378,0.45945945945945943,1.2044586959841195,1.0,0.031096722651605208,1.1442887931034482,0.2823107737718742,0.3068592057761733,0.12609473585083333,0.46984272408001215,Salt,Cucumber
frozenset({'Cucumber'}),frozenset({'Salt'}),0.38146551724137934,0.39870689655172414,0.18318965517241378,0.48022598870056493,1.2044586959841197,1.0,0.031096722651605208,1.1568356446776609,0.2744414839106372,0.3068592057761733,0.13557297045541983,0.46984272408001215,Cucumber,Salt
frozenset({'ShavingFoam'}),frozenset({'Cucumber'}),0.4051724137931034,0.38146551724137934,0.1788793103448276,0.4414893617021277,1.1573506431061427,1.0,0.02432000594530323,1.1074712643678162,0.22856643967173057,0.2943262411347518,0.09704203425012978,0.45520795768722205,ShavingFoam,Cucumber
